counterparty,time_years,path,exposure,hazard_rate,default_weight
Bank B,1.5,1161,1005932.3747588501,0.04088501598090262,0.008928988874340016
Bank B,1.5,1162,2062465.9196423367,0.029320466404625684,0.0065336499750655586
Bank B,1.5,1163,2101884.332851878,0.02427425302707341,0.006567042069721474
Bank B,1.5,1164,1477686.9655729197,0.026799669095271983,0.0056444128145646255
Bank B,1.5,1165,3232238.4441089267,0.04338010105401706,0.010018663673741712
Bank B,1.5,1166,990515.091102872,0.03392100110118144,0.00762621627715343
Bank B,1.5,1167,2129314.4845052655,0.03242968340354416,0.007576703949484509
Bank B,1.5,1168,980544.9635962506,0.012790184254229387,0.004207810525354572
Bank B,1.5,1169,1674505.6938556433,0.04507544398168276,0.01069354592946925
Bank B,1.5,1170,1905023.7965095658,0.012345732715022553,0.003823636166310096
Bank B,1.5,1171,2715930.0690934826,0.014885837587212151,0.0031308799347051774
Bank B,1.5,1172,620001.2103125274,0.012207739259282542,0.0037052812025037962
Bank B,1.5,1173,906273.6876640589,0.032589221118485,0.007194387107203437
Bank B,1.5,1174,1824177.1562639088,0.03249016150720116,0.006276844663092751
Bank B,1.5,1175,3268608.407224402,0.027695861955446537,0.007502907572109918
Bank B,1.5,1176,2485424.1681258837,0.025413387638246954,0.0059691369440033615
Bank B,1.5,1177,546505.0065129506,0.04633113354797391,0.010119326236425419
Bank B,1.5,1178,1070840.777584819,0.025007983186738837,0.006509105033346674
Bank B,1.5,1179,733166.9267812453,0.03270691983690549,0.008425033714621999
Bank B,1.5,1180,1215337.212948692,0.027833266819090326,0.006133149769615209
Bank B,1.5,1181,4406400.5750676505,0.029682901463585154,0.00752378978619983
Bank B,1.5,1182,962826.2675139257,0.02829709536541811,0.006969263622370048
Bank B,1.5,1183,3125865.545475114,0.01344338910493655,0.003023794597350249
Bank B,1.5,1184,1894876.6796569137,0.01943927727400914,0.0039148750877980865
Bank B,1.5,1185,688202.9378121994,0.020317507308181305,0.005393716501960744
Bank B,1.5,1186,800810.0818748185,0.014229247783231567,0.0034602931025429218
Bank B,1.5,1187,3949678.789770401,0.034202619765444926,0.007901124556011663
Bank B,1.5,1188,7063910.5212116325,0.033531193140224305,0.006785573973747239
Bank B,1.5,1189,1708113.2888645288,0.021788707263052022,0.005865421792275671
Bank B,1.5,1190,2312826.020167999,0.03577558270045053,0.008709661685961212
Bank B,1.5,1191,619340.7840929067,0.03108239235363007,0.00605289395412878
Bank B,1.5,1192,5199260.796355561,0.021811293740174015,0.005649448606207419
Bank B,1.5,1193,1075745.7590506247,0.027903104905707847,0.006393282644202025
Bank B,1.5,1194,2145000.857374862,0.023529804156562768,0.005598379161809719
Bank B,1.5,1195,3986963.153642717,0.050750526195620864,0.011314474551839093
Bank B,1.5,1196,706764.3524772038,0.039841082710576466,0.00784309163507646
Bank B,1.5,1197,1996931.632075759,0.022354701799480656,0.006238823298430507
Bank B,1.5,1198,2818991.1194747896,0.03058178345499627,0.006959702635774612
Bank B,1.5,1199,1561529.573918842,0.033218909369428416,0.00838495942046491
Bank B,1.5,1200,705485.9961258796,0.008287530739220277,0.0024343415044049133
Bank B,1.5,1201,2017947.7222128054,0.025658902987160517,0.006563125020909721
Bank B,1.5,1202,1919996.5532796497,0.028180699136931324,0.005676530314803752
Bank B,1.5,1203,984002.718179466,0.022173122513182278,0.004882443765153677
Bank B,1.5,1204,3529289.818889494,0.02652324406664529,0.006162867472995881
Bank B,1.5,1205,1554054.3725540591,0.022485651856567562,0.005432381228953509
Bank B,1.5,1206,2411666.832140208,0.021417597625432324,0.004694539308097934
Bank B,1.5,1207,5915822.533314646,0.05704659994868785,0.014196327108824791
Bank B,1.5,1208,875905.9721245088,0.03217989212877436,0.007884222919792627
Bank B,1.5,1209,5223975.213370752,0.032161089615577974,0.007810574124923142
Bank B,1.5,1210,774019.2927932253,0.033357888946687696,0.0068506829115179135
Bank B,1.5,1211,4496278.448984236,0.03851434678954982,0.008254900753832284
Bank B,1.5,1212,2572484.8722442323,0.032502641058026346,0.007974407688353669
Bank B,1.5,1213,3917906.5080658626,0.02441783764585735,0.006130364769902807
Bank B,1.5,1214,1247792.3134699627,0.046162770652990556,0.01056191365306658
Bank B,1.5,1215,3584578.2747887736,0.04419411352119064,0.009480484055229055
Bank B,1.5,1216,1155336.4993808016,0.012449893234868087,0.002906759281643523
Bank B,1.5,1217,882788.7073174615,0.031215460022850486,0.007723397472720328
Bank B,1.5,1218,1840554.9466489763,0.019063028238005583,0.006274798317080776
Bank B,1.5,1219,4454228.671680852,0.020990860534831953,0.005286938638854544
Bank B,1.5,1220,626905.3125950571,0.014179106052614944,0.005917011782044068
Bank B,1.5,1221,4551781.009504644,0.04179665229815964,0.00977259465354785
Bank B,1.5,1222,3616635.955292892,0.022730796901372717,0.008104893863033036
Bank B,1.5,1223,1151834.0661392391,0.026866048123119622,0.005674937101457611
Bank B,1.5,1224,2924310.0766130895,0.029595888548881455,0.007104424966208001
Bank B,1.5,1225,1230621.362067657,0.028698717895094927,0.006098253987786184
Bank B,1.5,1226,1970521.750609958,0.032971088569485635,0.007605099659590664
Bank B,1.5,1227,3113572.191638153,0.04276956226173251,0.01119615941764418
Bank B,1.5,1228,762348.4713343265,0.025351340984701272,0.006125361411946639
Bank B,1.5,1229,4033869.4291638676,0.022928728812623887,0.004558147487535247
Bank B,1.5,1230,1313169.1562832536,0.018871214549523115,0.006277613219771383
Bank B,1.5,1231,931354.8190114251,0.02076484580559889,0.004316314737281779
Bank B,1.5,1232,5420559.874727911,0.02103565218472516,0.0066126647206924405
Bank B,1.5,1233,2455850.0007964023,0.02818090533660498,0.007873603668345996
Bank B,1.5,1234,4590642.692489214,0.05754702569683687,0.014649727314314132
